frequency,r1,r2,r3,r4,r5,c1,c2,c3
2.000000000000000e+01,0.000000000000000e+00,-3.736996421211035e-08,-4.007677926285092e-07,-2.347883779578088e-07,2.424977666631575e-07,-7.440717587715594e-08,-2.219120904763919e-07,-1.674344020443153e-04,-4.155940106749369e-04,6.975350945833835e-06,1.731818771436852e-05,6.774946608411584e+02,-1.789021004301715e+05,8.506495471989755e+04,-1.311432742876960e+05,-1.010531679671811e+06,-1.608973994701965e+06
2.049382716049383e+01,0.000000000000000e+00,-4.796097459309692e-08,-4.364977205065453e-07,-2.413522177630428e-07,2.501017329679795e-07,-7.731563382097999e-08,-2.281783763045184e-07,-1.743458194676521e-04,-4.247698556873817e-04,7.263264543388317e-06,1.770058257873746e-05,-1.853816646740451e+03,-1.954205424199194e+05,8.742848431190521e+04,-1.457895508645810e+05,-1.048093873994724e+06,-1.642643710664448e+06
2.098765432098765e+01,0.000000000000000e+00,-5.999049930025449e-08,-4.744063551708974e-07,-2.481665133195755e-07,2.574083578131573e-07,-8.028806687251326e-08,-2.345977039558812e-07,-1.813918957787590e-04,-4.339769013147309e-04,7.556787373792199e-06,1.808427923246534e-05,-4.836770837368658e+03,-2.130417287767799e+05,8.940854720186465e+04,-1.614457575904722e+05,-1.086324808703044e+06,-1.676895336173092e+06
2.148148148148148e+01,0.000000000000000e+00,-7.357391335234200e-08,-5.145768103776626e-07,-2.552756141725314e-07,2.644013771986858e-07,-8.333027309872525e-08,-2.411814334235171e-07,-1.885795546866983e-04,-4.432217853136279e-04,7.856207900160275e-06,1.846955431813369e-05,-8.313753973981808e+03,-2.318185498261820e+05,9.095828695625355e+04,-1.781452039476435e+05,-1.125286906279322e+06,-1.711799892150558e+06
2.197530864197530e+01,0.000000000000000e+00,-8.883319455282091e-08,-5.570960291811173e-07,-2.627258400371292e-07,2.710656961898128e-07,-8.644858643598500e-08,-2.479413105652790e-07,-1.959163650621850e-04,-4.525109828259527e-04,8.161841466429020e-06,1.885667770752949e-05,-1.232999513791301e+04,-2.518067487631099e+05,9.202892366520986e+04,-1.959222574650731e+05,-1.165047738222142e+06,-1.747428520064411e+06
2.246913580246913e+01,0.000000000000000e+00,-1.058975669829562e-07,-6.020551690358024e-07,-2.705655596045168e-07,2.773872916393780e-07,-8.964990401124949e-08,-2.548895015394819e-07,-2.034105496214191e-04,-4.618507943373723e-04,8.474030659320023e-06,1.924591200022346e-05,-1.693384796637712e+04,-2.730651687905204e+05,9.256955357633237e+04,-2.148125456056385e+05,-1.205680169650055e+06,-1.783852620889695e+06
2.296296296296295e+01,0.000000000000000e+00,-1.249042200783304e-07,-6.495499956268177e-07,-2.788453007745219e-07,2.833531171911650e-07,-9.294171837132818e-08,-2.620386303149148e-07,-2.110709967628596e-04,-4.712473336957751e-04,8.793145801688528e-06,1.963751202466255e-05,-2.217710595061550e+04,-2.956560137688491e+05,9.252691643439310e+04,-2.348531605084527e+05,-1.247262550133084e+06,-1.821144008035899e+06
2.345679012345678e+01,0.000000000000000e+00,-1.459991090972384e-07,-6.996812851860363e-07,-2.876178927931414e-07,2.889510125130562e-07,-9.633215505050769e-08,-2.694018193048130e-07,-2.189072757437340e-04,-4.807065158112579e-04,9.119585585037956e-06,2.003172432601378e-05,-2.811535456869994e+04,-3.196451231295567e+05,9.184512906171157e+04,-2.560828661440967e+05,-1.289878952901560e+06,-1.859375071448482e+06
2.395061728395061e+01,0.000000000000000e+00,-1.693378437142167e-07,-7.525552351292758e-07,-2.969386409539471e-07,2.941696185649521e-07,-9.983001595730272e-08,-2.769927332005186e-07,-2.269296553777988e-04,-4.902340436472945e-04,9.453777848768160e-06,2.042878662449475e-05,-3.480836373973481e+04,-3.451022615436490e+05,9.046538328902554e+04,-2.785423072730421e+05,-1.333619463519975e+06,-1.898618948458392e+06
2.444444444444443e+01,0.000000000000000e+00,-1.950866725136427e-07,-8.082838828570791e-07,-3.068655347507060e-07,2.989983006020410e-07,-1.034448291157521e-07,-2.848256261046344e-07,-2.351491264343096e-04,-4.998353941000152e-04,9.796180513656827e-06,2.082892722740115e-05,-4.232052471015751e+04,-3.721014252585590e+05,8.832560635635382e+04,-3.022742207608087e+05,-1.378580524917223e+06,-1.938949705027530e+06
2.493827160493826e+01,0.000000000000000e+00,-2.234235723493536e-07,-8.669855325126360e-07,-3.174594906508942e-07,3.034270805618182e-07,-1.071869053682536e-07,-2.929153920899256e-07,-2.435774279209301e-04,-5.095158023424165e-04,1.014728267719234e-05,2.123236437720045e-05,-5.072133593982722e+04,-4.007211652875458e+05,8.536008088788032e+04,-3.273236484343427e+05,-1.424865338454441e+06,-1.980442519997375e+06
2.543209876543208e+01,0.000000000000000e+00,-2.545394528733248e-07,-9.287851893547720e-07,-3.287846309847395e-07,3.074465804768288e-07,-1.110674027265365e-07,-3.012776193326074e-07,-2.522270774383686e-04,-5.192802441870085e-04,1.050760587858298e-05,2.163930551708972e-05,-6.008594335416461e+04,-4.310449292776447e+05,8.149902151730428e+04,-3.537381519526191e+05,-1.472584327767340e+06,-2.023173874540869e+06
2.592592592592591e+01,0.000000000000000e+00,-2.886394880471569e-07,-9.938150011871378e-07,-3.409086008181544e-07,3.110479786064717e-07,-1.150983991517361e-07,-3.099286479918893e-07,-2.611114058032648e-04,-5.291334159900211e-04,1.087770554163885e-05,2.204994645415290e-05,-7.049574098725035e+04,-4.631614227754416e+05,7.666810434994703e+04,-3.815680292339251e+05,-1.521855668122568e+06,-2.067221742418973e+06
2.641975308641974e+01,0.000000000000000e+00,-3.259445881522177e-07,-1.062214705963821e-06,-3.539029250977061e-07,3.142229800886415e-07,-1.192929746532493e-07,-3.188856320279685e-07,-2.702445961466409e-04,-5.390797115830496e-04,1.125817260416414e-05,2.246447039869504e-05,-8.203903908905461e+04,-4.971649920112193e+05,7.078794509826945e+04,-4.108665330581185e+05,-1.572805889620465e+06,-2.112665783419740e+06
2.691358024691356e+01,0.000000000000000e+00,-3.666930277353061e-07,-1.134132084256535e-06,-3.678434088255226e-07,3.169638040854380e-07,-1.236653037218582e-07,-3.281666051693855e-07,-2.796417277082753e-04,-5.491231956720943e-04,1.164963534305017e-05,2.288304685642519e-05,-9.481180741859088e+04,-5.331560278727023e+05,6.377352055455721e+04,-4.416900903611711e+05,-1.625570555050110e+06,-2.159587530816740e+06
2.740740740740739e+01,0.000000000000000e+00,-4.111422470994798e-07,-1.209723414692368e-06,-3.828105835444109e-07,3.192631896390031e-07,-1.282307592583350e-07,-3.377905512554186e-07,-2.893188245615523e-04,-5.592675730883201e-04,1.205276140484659e-05,2.330583034783746e-05,-1.089185031592021e+05,-5.712413945871678e+05,5.553352792232960e+04,-4.740985237892510e+05,-1.680295027013546e+06,-2.208070581078394e+06
2.790123456790121e+01,0.000000000000000e+00,-4.595708473963613e-07,-1.289153929733836e-06,-3.988902039901796e-07,3.211144227759863e-07,-1.330060293223875e-07,-3.477774791920011e-07,-2.992929095197006e-04,-5.695161532098512e-04,1.246826005227077e-05,2.373295892642917e-05,-1.244729934689110e+05,-6.115348818747695e+05,4.596967485671695e+04,-5.081552730227583e+05,-1.737135324633695e+06,-2.258200772957099e+06
2.839506172839504e+01,0.000000000000000e+00,-5.122808021668719e-07,-1.372598268237533e-06,-4.161737994121992e-07,3.225113878088385e-07,-1.380092482219306e-07,-3.581485027651486e-07,-3.095820634894888e-04,-5.798718087934975e-04,1.289688463775058e-05,2.416455246405023e-05,-1.415995847856009e+05,-6.541576831943931e+05,3.497589267598032e+04,-5.439276163959261e+05,-1.796259084332731e+06,-2.310066360310871e+06
2.888888888888886e+01,0.000000000000000e+00,-5.695999113191571e-07,-1.460240920056089e-06,-4.347592847702268e-07,3.234486462940499e-07,-1.432601436781191e-07,-3.689259255576923e-07,-3.202054905552498e-04,-5.903369283643406e-04,1.333943531579444e-05,2.460071066788336e-05,-1.604341723527298e+05,-6.992389002688754e+05,2.243746370021663e+04,-5.814868911405250e+05,-1.857846633229069e+06,-2.363758172664756e+06
2.938271604938269e+01,0.000000000000000e+00,-6.318845271367896e-07,-1.552276656489322e-06,-4.547516378103944e-07,3.239215477361893e-07,-1.487802020611406e-07,-3.801333312055889e-07,-3.311835890891941e-04,-6.009133611987091e-04,1.379676200653053e-05,2.504151078887244e-05,-1.811255255352117e+05,-7.469160746550924e+05,8.230052477832800e+03,-6.209087108398525e+05,-1.922092187943002e+06,-2.419369760534845e+06
2.987654320987652e+01,0.000000000000000e+00,-6.995225859653336e-07,-1.648910938583459e-06,-4.762636488912174e-07,3.239263768936398e-07,-1.545928539750017e-07,-3.917956792143345e-07,-3.425380291982087e-04,-6.116023538116060e-04,1.426976762335008e-05,2.548700497623110e-05,-2.038367264607633e+05,-7.973357456047839e+05,-7.781370839424397e+03,-6.622731771752806e+05,-1.989205190346323e+06,-2.476997517967012e+06
3.037037037037034e+01,0.000000000000000e+00,-7.729369839060160e-07,-1.750360293043724e-06,-4.994167514158665e-07,3.234605434678698e-07,-1.607236828154184e-07,-4.039394065217988e-07,-3.542918368236651e-04,-6.224044767048256e-04,1.475941157785661e-05,2.593721722621138e-05,-2.287467828315248e+05,-8.506540359410908e+05,-2.574372835547194e+04,-7.056650848328273e+05,-2.059411801570817e+06,-2.536740783610649e+06
3.086419753086417e+01,0.000000000000000e+00,-8.525893401231864e-07,-1.856852642770960e-06,-5.243419418039828e-07,3.225228210769144e-07,-1.672006593043614e-07,-4.165925349468315e-07,-3.664694848156486e-04,-6.333195399609169e-04,1.526671357552902e-05,2.639213986618637e-05,-2.560524375200669e+05,-9.070372619579881e+05,-4.581716890779959e+04,-7.511741133831115e+05,-2.132956564746595e+06,-2.598701903908400e+06
3.135802469135799e+01,0.000000000000000e+00,-9.389841974534660e-07,-1.968627575640311e-06,-5.511807991538998e-07,3.211136437587678e-07,-1.740544054597537e-07,-4.297847845902896e-07,-3.790969912969783e-04,-6.443464960605789e-04,1.579275771525364e-05,2.685172950645029e-05,-2.859702022117982e+05,-9.666625675469046e+05,-6.817655663701928e+04,-7.988950031024576e+05,-2.210104262849881e+06,-2.662986257377511e+06
3.185185185185182e+01,0.000000000000000e+00,-1.032673716922738e-06,-2.085936530963331e-06,-5.800866160952679e-07,3.192354698673327e-07,-1.813184919752474e-07,-4.435476931560272e-07,-3.922020256177238e-04,-6.554833280643863e-04,1.633869690527418e-05,2.731590238227243e-05,-3.187386452512964e+05,-1.029718577343253e+06,-9.301313360185684e+04,-8.489277068452983e+05,-2.291141990272655e+06,-2.729702223772513e+06
3.234567901234565e+01,0.000000000000000e+00,-1.134262930695049e-06,-2.209042877929481e-06,-6.112256538360700e-07,3.168932251671298e-07,-1.890297735853951e-07,-4.579147410221815e-07,-4.058140221708821e-04,-6.667269210230595e-04,1.690575760686280e-05,2.778452899722641e-05,-3.546209697079858e+05,-1.096406066742331e+06,-1.205363794456716e+05,-9.013775122099096e+05,-2.376381470977119e+06,-2.798961093063720e+06
3.283950617283948e+01,0.000000000000000e+00,-1.244415627061896e-06,-2.338221853999468e-06,-6.447785360942159e-07,3.140948392723175e-07,-1.972287676935414e-07,-4.729214817109251e-07,-4.199643022914758e-04,-6.780729141556170e-04,1.749524491499375e-05,2.825742796526102e-05,-3.939079211788150e+05,-1.166938638404970e+06,-1.509760940133247e+05,-9.563551209976280e+05,-2.466161645392782e+06,-2.870876888846708e+06
3.333333333333331e+01,0.000000000000000e+00,-1.363860951413939e-06,-2.473760323418439e-06,-6.809417984598699e-07,3.108518923845275e-07,-2.059600823403635e-07,-4.886056771610135e-07,-4.346862043883304e-04,-6.895155309651691e-04,1.810854798227291e-05,2.873435893359397e-05,-4.369210726754502e+05,-1.241543398286324e+06,-1.845847328814612e+05,-1.013976675334215e+06,-2.560851566355153e+06,-2.945566094241733e+06
3.382716049382714e+01,0.000000000000000e+00,-1.493400819050601e-06,-2.615956306415122e-06,-7.199296118234326e-07,3.071803926779541e-07,-2.152729005426543e-07,-5.050074368879546e-07,-4.500152223503536e-04,-7.010473840199789e-04,1.874714578789778e-05,2.921501445007880e-05,-4.840165400243167e+05,-1.320461617320461e+06,-2.216400298454501e+05,-1.074363713624708e+06,-2.660853640797589e+06,-3.023147253868314e+06
3.432098765432097e+01,0.000000000000000e+00,-1.633918249204830e-06,-2.765118217808806e-06,-7.619757007830326e-07,3.031017087646630e-07,-2.252215291145250e-07,-5.221693597018058e-07,-4.659891521231772e-04,-7.126592506275815e-04,1.941261324734969e-05,2.969901061786946e-05,-5.355891898215982e+05,-1.403949362089343e+06,-2.624479453717375e+05,-1.137643036698266e+06,-2.766607262539523e+06,-3.103740424114057e+06
3.481481481481480e+01,0.000000000000000e+00,-1.786386745192532e-06,-2.921563739125878e-06,-8.073354804802986e-07,2.986436866142606e-07,-2.358660213629980e-07,-5.401366761104551e-07,-4.826482461475518e-04,-7.243398150378064e-04,2.010662765000358e-05,3.018587635553844e-05,-5.920774108521868e+05,-1.492278070639061e+06,-3.073459853066134e+05,-1.203946458096578e+06,-2.878592884041814e+06,-3.187466433327731e+06
3.530864197530862e+01,0.000000000000000e+00,-1.951880863261538e-06,-3.085618230274794e-06,-8.562884380674117e-07,2.938419862752213e-07,-2.472728845262137e-07,-5.589573888387501e-07,-5.000353750789665e-04,-7.360753721306852e-04,2.083097540052272e-05,3.067504105247784e-05,-6.539685327356963e+05,-1.585735047656103e+06,-3.567069413773093e+05,-1.273410410291730e+06,-2.997336591594068e+06,-3.274445916482735e+06
3.580246913580245e+01,0.000000000000000e+00,-2.131588132858592e-06,-3.257612564510924e-06,-9.091407880014194e-07,2.887416809844514e-07,-2.595158845479803e-07,-5.786824079940092e-07,-5.181961958445494e-04,-7.478494867530553e-04,2.158755902476654e-05,3.116582037639868e-05,-7.218049854498460e+05,-1.684623836805207e+06,-4.109431109204707e+05,-1.346175364727864e+06,-3.123415240766320e+06,-3.364798061571578e+06
3.629629629629628e+01,0.000000000000000e+00,-2.326822513908378e-06,-3.437880242792610e-06,-9.662284335660595e-07,2.833991700354397e-07,-2.726769627902253e-07,-5.993656762503643e-07,-5.371793246132818e-04,-7.596426019504522e-04,2.237840438095297e-05,3.165739995152081e-05,-7.961913103681261e+05,-1.789264423202170e+06,-4.705110624983577e+05,-1.422385019174922e+06,-3.257462230298538e+06,-3.458639007241870e+06
3.679012345679011e+01,0.000000000000000e+00,-2.539039602572473e-06,-3.626753609415690e-06,-1.027920270389131e-06,2.778844674455486e-07,-2.868472816184646e-07,-6.210642779414458e-07,-5.570365126285979e-04,-7.714315882808644e-04,2.320566799070017e-05,3.214881658187389e-05,-8.778021510357901e+05,-1.899993205665373e+06,-5.359170238646731e+05,-1.502185194592377e+06,-3.400174002925808e+06,-3.556079816320903e+06
3.728395061728394e+01,0.000000000000000e+00,-2.769853826144619e-06,-3.824558948352046e-06,-1.094621871197867e-06,2.722839414545598e-07,-3.021284185172207e-07,-6.438385240450690e-07,-5.778228220317372e-04,-7.831892251688396e-04,2.407164437039485e-05,3.263893664295006e-05,-9.673913694817438e+05,-2.017162655512288e+06,-6.077229781110551e+05,-1.585722364940738e+06,-3.552317362879789e+06,-3.657223920891610e+06
3.777777777777777e+01,0.000000000000000e+00,-3.021057900369103e-06,-4.031610187023506e-06,-1.166779594487216e-06,2.667035957071740e-07,-3.186337315433397e-07,-6.677520026089299e-07,-5.995967977440122e-04,-7.948836038491903e-04,2.497877319916928e-05,3.312643120621776e-05,-1.065802456586290e+06,-2.141140557093968e+06,-6.865535654904447e+05,-1.673141725982378e+06,-3.714737714088777e+06,-3.762163914753195e+06
3.827160493827160e+01,0.000000000000000e+00,-3.294644858788511e-06,-4.248200868695575e-06,-1.244885163014177e-06,2.612730022875095e-07,-3.364899225942638e-07,-6.928715810418603e-07,-6.224206300983062e-04,-8.064774398227065e-04,2.592964610237860e-05,3.360974739320846e-05,-1.173980436625047e+06,-2.272308708155707e+06,-7.731039051402871e+05,-1.764584695364641e+06,-3.888368356043360e+06,-3.870977561065752e+06
3.876543209876543e+01,0.000000000000000e+00,-3.592833003553272e-06,-4.474593973136727e-06,-1.329480760749845e-06,2.561500203540016e-07,-3.558388291968956e-07,-7.192673427032948e-07,-6.463603011392138e-04,-8.179272808953621e-04,2.692701275570156e-05,3.408707537874595e-05,-1.292985487427332e+06,-2.411060903779582e+06,-8.681484602903789e+05,-1.860185693619776e+06,-4.074240955873811e+06,-3.983722814015095e+06
3.925925925925926e+01,0.000000000000000e+00,-3.918094170343508e-06,-4.711009063579611e-06,-1.421164698748315e-06,2.515264629735487e-07,-3.768394804154191e-07,-7.470124351109631e-07,-6.714857052270768e-04,-8.291825947562130e-04,2.797378591983932e-05,3.455631037468722e-05,-1.424008537961660e+06,-2.557799996138463e+06,-9.725510903091972e+05,-1.960068031765042e+06,-4.273497355830420e+06,-4.100431636993002e+06
3.975308641975309e+01,0.000000000000000e+00,-4.273185745792910e-06,-4.957606111271777e-06,-1.520597700680177e-06,2.476349100453155e-07,-3.996704580777308e-07,-7.761828005373255e-07,-6.978707316452092e-04,-8.401847176702991e-04,2.907304489347479e-05,3.501500882638794e-05,-1.568389143767222e+06,-2.712933763761099e+06,-1.087276450354876e+06,-2.064338686675261e+06,-4.487402889161284e+06,-4.221102343536979e+06
4.024691358024692e+01,0.000000000000000e+00,-4.661186922921220e-06,-5.214465190747678e-06,-1.628509856692394e-06,2.447569084340739e-07,-4.245326109167507e-07,-8.068567513912139e-07,-7.255932931487800e-04,-8.508656431959122e-04,3.022803671548804e-05,3.546033794294458e-05,-1.727635978642604e+06,-2.876869241389231e+06,-1.213402913825182e+06,-2.173081683552708e+06,-4.717361377617234e+06,-4.345690105996315e+06
4.074074074074075e+01,0.000000000000000e+00,-5.085539726308615e-06,-5.481561041256440e-06,-1.745708288557760e-06,2.432328533924321e-07,-4.516521764620260e-07,-8.391143420361637e-07,-7.547352795622406e-04,-8.611466268929950e-04,3.144217424613744e-05,3.588901755960600e-05,-1.903450333108936e+06,-3.050005077474840e+06,-1.352137213685175e+06,-2.286349743521213e+06,-4.964932014176925e+06,-4.474095210530852e+06
4.123456790123458e+01,0.000000000000000e+00,-5.550095380461074e-06,-5.758731242762257e-06,-1.873085558001781e-06,2.434739102119209e-07,-4.812843735974180e-07,-8.730364749465053e-07,-7.853824093609719e-04,-8.709365798094065e-04,3.271902999981490e-05,3.629725319818176e-05,-2.097753062864183e+06,-3.232721369343849e+06,-1.504831016547571e+06,-2.404153769703183e+06,-5.231848348349434e+06,-4.606148535929324e+06
4.172839506172841e+01,0.000000000000000e+00,-6.059166626646532e-06,-6.045636445916187e-06,-2.011628831241533e-06,2.459764144801069e-07,-5.137175376096051e-07,-9.087036614593863e-07,-8.176239442690584e-04,-8.801302201687211e-04,3.406232427269550e-05,3.668065905105150e-05,-2.312715477581289e+06,-3.425366263870016e+06,-1.672999652274600e+06,-2.526449629227902e+06,-5.520039579273795e+06,-4.741593589494982e+06
4.222222222222224e+01,0.000000000000000e+00,-6.617586606886882e-06,-6.341710709009061e-06,-2.162429782675312e-06,2.513392864734662e-07,-5.492778791200783e-07,-9.461943347686112e-07,-8.515522218191874e-04,-8.886059492848204e-04,3.547590568839055e-05,3.703416947268146e-05,-2.550794723017144e+06,-3.628238433611456e+06,-1.858343235582404e+06,-2.653121564831366e+06,-5.831654382283797e+06,-4.880064296402662e+06
4.271604938271606e+01,0.000000000000000e+00,-7.230774916351755e-06,-6.646099511826335e-06,-2.326695174581567e-06,2.602851138441319e-07,-5.883349582405197e-07,-9.855825838036100e-07,-8.872619479536349e-04,-8.962234145088795e-04,3.696372174862781e-05,3.735193742826363e-05,-2.814774255703960e+06,-3.841564286278759e+06,-2.062770410942016e+06,-2.783961395432300e+06,-6.169087464597300e+06,-5.021057529839233e+06
4.320987654320989e+01,0.000000000000000e+00,-7.904811358665909e-06,-6.957582412895777e-06,-2.505757980982990e-06,2.736857012216827e-07,-6.313079750717783e-07,-1.026935139447212e-06,-9.248491753611635e-04,-9.028207193366278e-04,3.852977629332497e-05,3.762721823733082e-05,-3.107810052548593e+06,-4.065468458030102e+06,-2.288424935244563e+06,-2.918642457049024e+06,-6.535009011974223e+06,-5.163899129615488e+06
4.370370370370372e+01,0.000000000000000e+00,-8.646517795653644e-06,-7.274476564064639e-06,-2.701088823301198e-06,2.925930605634973e-07,-6.786729863544755e-07,-1.070307396882220e-06,-9.644098724294695e-04,-9.082112392387149e-04,4.017806990714976e-05,3.785223688478276e-05,-3.433483219705341e+06,-4.299935746976579e+06,-2.537715269662525e+06,-3.056686973060120e+06,-6.932397116660402e+06,-5.307701854426858e+06
4.419753086419755e+01,0.000000000000000e+00,-9.463548224929717e-06,-7.594516360019222e-06,-2.914307340377582e-06,3.182770274376075e-07,-7.309711642000305e-07,-1.115738196815309e-06,-1.006037961313002e-03,-9.121800021806453e-04,4.191251821048895e-05,3.801803718827904e-05,-3.795859648990743e+06,-4.544762138703949e+06,-2.813347268133176e+06,-3.197425212895721e+06,-7.364573149226972e+06,-5.451313333576146e+06
4.469135802469138e+01,0.000000000000000e+00,-1.036448678936067e-05,-7.914703339655904e-06,-3.147192908318580e-06,3.522709413342360e-07,-7.888182140287351e-07,-1.163243010278839e-06,-1.049822670312074e-03,-9.144795964795283e-04,4.373684158504633e-05,3.811431126397134e-05,-4.199557308464706e+06,-4.799491952947550e+06,-3.118359917322606e+06,-3.339944400329108e+06,-7.835239861638496e+06,-5.593251636898276e+06
4.518518518518521e+01,0.000000000000000e+00,-1.135895274183803e-05,-8.231119024549775e-06,-3.401693832407127e-06,3.964271275015704e-07,-8.529150615397602e-07,-1.212805072130091e-06,-1.095845003898134e-03,-9.148255775059899e-04,4.565441813997151e-05,3.812920810128922e-05,-4.649821576223657e+06,-5.063337320409136e+06,-3.456163847767663e+06,-3.483024817022146e+06,-8.348521679221614e+06,-5.731625492102846e+06
4.567901234567904e+01,0.000000000000000e+00,-1.245771034275379e-05,-8.538691626794126e-06,-3.679933721010425e-06,4.529842666455274e-07,-9.240598972266425e-07,-1.264363881748158e-06,-1.144173081445381e-03,-9.128913616283051e-04,4.766808954613980e-05,3.804912076065419e-05,-5.152608731193095e+06,-5.335075205527830e+06,-3.830581995220494e+06,-3.625059941418445e+06,-8.909006211391140e+06,-5.864035509276554e+06
